,Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Balcony,State of the property,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Number of showers,Number of facades,Surface terrace,Security door,Access for disabled,Sewer Connection,Surface garden,Garage,Brussels,Walloon Brabant,Flemish Brabant,Antwerp,Limburg,Liege,Namur,Hainaut,Luxembourg,West Flanders,East Flanders,Orientation South,Type property
8876,253000,2,90,1,1,1,0,3,13,0,27,0,9,1,4,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8877,216000,2,88,1,1,1,0,3,12,0,26,0,9,1,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8878,268500,3,112,1,1,1,0,3,16,0,33,0,12,1,4,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8879,196500,1,79,1,1,1,0,3,11,0,24,0,8,1,4,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8880,175000,1,74,1,1,1,0,3,11,0,22,0,8,1,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8881,175000,1,74,1,1,1,0,3,11,0,22,0,8,1,4,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8882,213500,2,88,1,1,1,0,3,12,0,26,0,9,1,4,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8883,212000,2,89,1,1,1,0,3,13,0,27,0,9,1,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8884,268500,3,112,1,1,1,0,3,16,0,33,0,12,1,4,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8885,212000,2,89,1,1,1,0,3,13,0,27,0,9,1,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8886,183000,1,74,1,1,1,0,3,11,0,22,0,8,1,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8887,196500,1,79,1,1,1,0,3,11,0,24,0,8,1,4,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8888,130000,1,65,1,1,1,0,1,17,0,26,1,7,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8889,186500,2,95,2,1,1,0,3,13,0,28,1,10,1,2,18,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8890,218000,4,130,1,1,2,0,1,18,0,27,0,14,1,2,0,0,0,1,286,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8894,389500,3,130,2,2,2,0,3,12,0,30,0,7,2,3,40,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8895,159000,3,104,1,1,1,0,0,15,0,26,0,11,1,2,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8896,385000,4,202,2,1,2,0,0,26,0,60,0,22,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8897,140000,3,143,2,1,1,0,0,20,0,22,1,15,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8898,129000,2,73,1,1,1,0,1,17,0,27,1,7,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8899,209000,4,140,1,1,1,0,1,19,0,28,0,15,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8900,79000,3,100,0,1,1,0,0,14,0,37,0,10,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8903,108000,1,89,1,1,1,0,1,13,0,28,0,9,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8904,55000,5,203,1,1,1,0,1,28,0,25,0,22,1,2,27,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
8906,177500,2,80,1,1,1,0,3,14,0,27,1,7,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8907,200000,3,105,2,1,1,0,1,15,0,25,1,11,1,4,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8908,248000,2,80,2,1,1,0,3,11,0,24,0,8,2,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8909,171600,1,52,2,1,1,0,3,8,0,16,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8910,178200,1,54,2,1,1,0,3,8,0,16,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8913,239000,2,164,1,1,1,0,1,15,0,23,1,17,1,3,0,0,0,1,522,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8914,185000,4,146,2,1,1,0,2,20,0,16,1,12,1,3,16,0,0,1,150,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8915,50000,2,108,0,1,1,0,0,17,0,32,1,11,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8918,85000,2,82,1,1,1,0,1,12,0,25,0,8,1,2,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8919,119000,3,160,0,1,1,0,0,13,0,14,1,12,1,2,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8920,140000,4,155,0,1,2,0,0,13,0,15,1,20,1,2,20,0,0,1,116,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8922,99000,2,121,1,1,1,0,1,17,0,30,0,13,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8926,65000,2,88,1,1,1,0,0,13,0,22,1,14,1,2,0,0,0,1,54,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8927,189000,2,106,1,1,1,0,1,15,0,32,0,11,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8928,199000,3,110,1,1,1,0,1,15,0,28,1,9,1,2,0,0,0,1,199,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8929,139000,2,71,2,1,1,0,0,10,0,27,1,7,1,4,0,0,0,1,65,1,0,0,0,0,0,1,0,0,0,0,0,1,1
8930,225000,4,195,1,1,2,0,2,30,0,30,1,11,1,2,0,0,0,1,75,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8932,165000,3,148,0,1,1,0,1,7,0,28,1,12,1,2,0,0,0,1,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8933,200000,2,120,1,1,1,0,1,17,0,36,0,13,1,2,0,0,0,1,80,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8934,99000,2,81,1,1,1,0,0,14,0,20,1,8,1,3,11,0,0,1,63,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8935,149000,1,50,2,1,1,0,3,7,0,25,0,5,1,3,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8936,325000,4,203,1,1,1,0,0,13,0,60,0,14,1,2,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8937,168000,2,80,1,1,1,0,2,14,0,25,1,11,1,2,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8938,239000,3,277,1,4,2,0,0,23,0,82,1,16,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8939,179000,3,90,1,1,1,0,1,12,0,25,1,10,1,2,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8940,185000,3,95,1,1,1,0,2,14,0,26,1,9,1,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8941,119000,3,138,0,2,2,0,3,19,0,43,0,15,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8942,145000,2,88,1,1,1,0,0,12,0,22,0,9,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8943,195000,2,142,1,1,2,0,2,18,0,31,1,16,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8944,149500,2,75,1,1,1,0,2,15,1,25,1,8,1,3,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8945,265000,4,127,1,1,1,0,2,24,0,32,1,14,1,2,23,0,0,1,281,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8946,189000,4,160,1,1,2,0,1,20,0,18,1,17,1,2,30,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8947,130000,2,111,1,1,1,0,0,16,0,33,0,12,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8948,185500,2,82,1,1,1,0,1,12,0,25,0,8,1,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8949,125000,3,150,1,1,1,0,0,21,0,31,1,7,1,2,70,0,0,1,150,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8950,225000,4,123,2,2,3,0,1,17,0,25,0,13,1,4,0,0,0,1,95,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8952,185500,2,81,1,1,1,0,1,11,0,24,0,8,1,3,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8954,249000,3,159,2,1,2,0,2,24,0,34,1,18,1,2,19,0,0,1,57,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8955,180000,2,175,1,1,1,0,1,24,0,20,0,19,1,2,0,0,0,1,200,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8956,249000,2,135,1,1,2,0,2,12,0,31,0,14,1,3,11,0,0,1,158,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8957,249000,3,110,1,1,2,0,2,13,0,13,1,9,1,3,60,0,0,1,250,1,0,0,0,0,0,1,0,0,0,0,0,1,1
8958,165000,2,133,1,1,1,0,1,12,0,15,1,14,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8959,299000,3,253,1,1,3,0,2,11,0,30,0,10,1,3,47,0,0,1,1477,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8961,199000,3,125,1,1,1,0,1,24,1,20,1,9,1,2,54,0,0,1,151,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8962,199000,2,104,1,1,1,0,2,14,0,31,0,13,1,2,32,0,0,1,247,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8963,329000,3,120,0,1,3,0,1,12,0,36,0,13,1,3,1,0,0,1,180,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8964,184000,2,83,1,1,1,0,2,9,0,22,1,8,1,3,13,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8966,125000,2,68,1,1,1,0,1,12,0,12,1,15,1,2,4,0,0,1,145,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8967,190000,4,131,1,2,2,0,2,18,0,15,0,4,2,2,40,0,0,1,220,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8968,229000,3,114,1,1,2,0,1,12,0,29,1,6,1,2,18,0,0,1,246,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8969,229900,2,222,1,1,2,0,1,24,0,37,0,14,1,3,50,0,0,1,107,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8970,89000,2,62,0,1,2,0,0,13,0,25,1,7,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8971,129500,2,80,1,1,2,0,2,15,0,24,0,8,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8972,239000,4,179,0,1,1,0,2,14,0,21,0,19,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
8974,210000,3,135,1,2,2,0,3,19,0,40,0,14,1,2,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8975,89000,2,63,1,1,1,0,2,17,1,14,1,6,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8976,150000,2,110,2,1,1,0,1,11,0,33,1,11,1,2,0,0,0,1,200,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8977,230000,2,119,1,1,1,0,2,14,0,35,1,12,1,3,0,0,0,1,108,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8980,199000,2,128,1,1,1,0,2,23,0,19,1,6,1,3,10,0,0,1,188,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8981,195000,3,98,2,1,2,0,1,14,1,46,0,10,1,2,55,0,0,1,55,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8982,195000,3,85,1,1,2,0,1,12,0,12,0,9,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8983,150000,2,100,1,1,1,0,2,15,0,25,1,10,1,2,0,0,0,1,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8984,149000,3,130,0,1,1,0,2,13,0,14,0,6,1,2,0,0,0,1,118,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8986,167000,3,123,1,1,1,0,1,17,0,48,1,13,1,2,0,0,0,1,110,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8987,245000,5,180,1,2,2,0,2,17,0,17,1,14,2,2,0,0,0,1,800,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8988,225000,3,189,1,1,2,0,1,18,0,12,0,12,1,2,9,0,1,1,85,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8989,145000,2,70,1,1,1,0,2,15,0,15,1,7,1,3,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8990,245000,3,176,1,1,1,0,1,24,0,36,0,19,1,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
8991,215000,3,115,2,1,1,0,2,16,0,17,1,15,1,3,15,0,0,0,584,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8992,95000,2,81,1,1,2,0,1,11,0,27,1,10,1,2,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8993,225000,3,112,1,1,1,0,3,20,0,15,0,12,1,2,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8995,40000,3,85,1,1,1,0,1,12,0,26,0,9,1,2,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8996,136500,2,83,1,1,1,0,2,15,0,25,1,19,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8997,96000,4,125,0,1,1,0,1,17,0,20,0,19,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8998,110000,2,90,1,1,1,0,1,13,0,27,0,9,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8999,203500,2,96,1,1,1,0,1,14,0,29,0,10,1,3,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9001,194500,2,96,1,1,1,0,1,14,0,29,0,10,1,3,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9002,191000,2,96,1,1,1,0,1,14,0,29,0,10,1,3,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9003,187500,2,96,1,1,1,0,1,14,0,29,0,10,1,3,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9004,195000,4,75,1,3,1,0,1,11,0,22,0,8,1,1,10,0,0,1,50,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9006,130000,2,85,1,1,1,0,1,12,0,25,1,9,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9007,155000,2,60,1,1,1,0,1,10,0,26,1,6,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9008,219000,3,105,1,2,2,0,2,11,0,27,1,11,2,2,29,0,0,1,855,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9009,139000,1,97,1,1,1,0,1,18,0,19,1,10,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9010,179000,5,106,1,1,2,0,0,12,1,25,1,13,1,3,60,0,0,0,790,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9011,280000,3,92,1,1,2,0,2,12,0,22,0,6,1,3,19,0,0,1,266,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9012,199000,3,117,1,1,1,0,2,15,0,27,1,10,1,3,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9014,215000,2,120,1,1,2,0,2,20,0,20,1,8,1,2,17,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
9015,275000,2,99,1,1,1,0,0,14,0,29,1,10,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9016,109000,2,80,0,1,1,0,0,13,0,14,0,17,1,3,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9017,379000,4,180,1,1,1,0,2,15,0,28,0,11,1,4,0,0,0,1,2050,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9019,165000,3,95,1,1,1,0,1,14,0,15,1,11,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9020,149000,2,70,1,1,1,0,1,13,0,28,0,8,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9021,75000,2,140,1,1,1,0,0,16,0,49,1,15,1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9022,845000,5,615,1,3,2,0,1,14,0,17,1,15,1,2,28,0,0,1,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9023,215000,6,340,1,2,1,0,0,15,0,18,1,16,1,2,0,0,0,1,65,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9024,499000,5,158,1,2,1,0,1,15,0,40,1,11,1,4,40,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9026,510000,4,241,1,2,2,0,2,21,0,34,1,12,1,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9027,150000,2,66,1,1,1,0,0,10,0,22,1,7,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9028,449000,5,275,1,2,2,0,0,12,0,81,1,15,1,4,8,0,0,1,65,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9029,325000,2,100,1,1,1,0,1,17,0,36,1,11,1,3,15,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9030,275000,2,110,2,2,1,0,2,15,0,43,1,11,1,2,0,0,0,1,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9031,315000,2,88,1,1,1,0,1,12,0,22,0,9,1,4,20,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9032,117000,2,96,2,1,1,0,1,14,0,14,0,10,1,2,0,0,0,1,160,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9035,270000,3,157,2,1,1,0,0,17,0,47,0,16,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9036,800000,4,240,2,1,2,0,1,13,0,38,0,13,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9037,435000,4,161,2,1,1,0,2,22,0,34,0,17,1,3,8,0,0,1,65,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9039,355000,2,140,1,1,1,0,0,19,0,33,0,15,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9040,550000,3,218,1,1,1,0,1,30,0,21,0,23,1,4,20,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9042,265000,3,130,2,1,2,0,1,18,0,29,0,14,1,2,15,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
9043,475000,5,230,2,1,2,0,0,32,0,58,0,25,1,4,42,0,0,1,872,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9044,205000,2,84,2,1,1,0,1,14,0,26,1,9,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9045,298000,2,125,2,1,1,0,1,17,0,37,1,13,1,2,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9047,252200,3,114,2,1,1,0,1,16,0,38,0,12,1,2,27,0,0,1,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9048,298000,3,110,1,1,2,0,1,15,0,33,0,11,1,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9049,75000,1,51,2,1,1,0,1,7,0,28,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9050,388850,3,121,1,2,2,0,3,11,0,32,1,13,1,2,19,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9051,232300,2,97,1,1,1,0,3,15,0,31,1,10,1,2,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9052,114000,1,40,1,1,1,0,0,6,0,12,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9053,234000,2,86,1,1,1,0,1,16,0,28,0,12,1,4,26,0,0,1,357,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9054,189000,2,141,0,1,2,0,1,18,0,26,0,7,1,3,13,0,1,1,133,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9055,301000,2,94,2,1,1,0,3,13,0,28,0,10,1,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9056,360000,3,113,2,1,1,0,3,16,0,34,0,12,1,2,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9057,349000,3,154,1,1,1,0,3,11,0,46,0,16,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9058,109000,1,50,1,1,1,0,2,14,0,25,0,5,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9060,40000,3,173,1,1,1,0,1,24,0,20,0,18,1,3,20,0,0,1,110,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9061,212100,2,88,1,1,1,0,3,11,0,27,1,9,1,3,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9062,245000,2,86,1,1,1,0,3,12,0,26,1,9,1,2,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9063,225000,2,88,1,1,1,0,3,12,0,39,1,9,1,2,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9064,109000,1,50,1,1,1,0,2,14,0,25,0,5,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9065,385000,3,121,1,2,2,0,3,11,0,32,1,13,1,2,19,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9066,210000,2,88,1,1,1,0,3,11,0,27,1,9,1,3,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9067,291000,1,92,2,1,1,0,3,13,0,40,0,10,1,4,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9068,249000,1,79,2,1,1,0,3,11,0,24,0,8,1,4,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9069,316000,2,102,2,1,1,0,3,14,0,30,0,11,1,2,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9070,295000,2,95,2,1,1,0,3,13,0,28,0,10,1,2,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9071,369000,3,113,2,1,1,0,3,16,0,34,0,12,1,2,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9072,299500,2,139,2,1,1,0,3,13,0,42,1,8,1,2,13,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9073,160000,2,75,1,1,1,0,1,10,0,27,0,11,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9074,90000,2,169,0,1,1,0,0,15,0,15,1,18,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9076,240000,2,176,1,1,1,0,3,16,0,37,1,13,1,3,15,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9077,115000,2,105,1,1,1,0,0,15,0,27,0,11,1,2,14,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9078,209500,3,86,1,1,1,0,1,17,0,12,1,9,1,2,17,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9080,70000,1,89,1,1,1,0,0,13,0,27,0,9,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9081,99000,2,97,1,1,1,0,0,14,0,29,0,10,1,2,0,0,0,1,120,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9083,445000,2,281,1,1,4,0,2,16,0,83,1,12,1,3,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9086,89000,2,90,1,1,1,0,3,16,0,30,0,10,1,2,0,0,0,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9087,79500,3,120,0,1,1,0,2,20,0,20,1,18,1,2,15,0,0,1,148,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9088,189500,3,125,1,1,1,0,2,17,0,30,0,8,1,2,24,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
9090,159500,3,138,1,1,1,0,1,10,0,20,1,16,1,3,0,0,0,1,100,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9092,120000,4,95,1,1,1,0,2,15,0,14,1,11,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9093,125000,3,91,2,1,1,0,2,15,0,15,0,11,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9095,209500,2,130,1,1,1,0,2,15,0,28,1,9,1,3,50,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9096,125000,3,107,0,1,1,0,0,19,0,32,1,14,1,2,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9098,99500,2,52,1,1,1,0,2,15,0,12,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9099,104500,4,110,1,1,1,0,0,9,0,40,1,11,1,2,0,0,0,1,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9100,149000,3,105,1,1,1,0,3,20,0,20,0,15,1,2,14,0,0,1,60,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9101,209000,3,130,1,1,1,0,1,18,0,57,0,14,1,3,32,0,0,1,200,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9102,225000,5,217,1,1,2,0,0,15,0,64,1,9,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9104,149900,2,158,1,1,1,0,1,22,0,28,0,17,1,3,0,0,0,1,200,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9106,89500,1,57,0,1,1,0,2,15,0,21,1,12,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9107,89500,1,60,0,1,1,0,2,16,0,21,1,13,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9108,150000,2,65,2,1,1,0,1,10,0,15,0,7,1,4,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9109,149000,2,78,1,1,1,0,1,14,0,29,0,8,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9110,149000,2,59,1,1,1,0,2,13,0,18,1,6,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9111,199900,2,102,2,1,1,0,3,14,0,46,0,11,1,2,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9112,155000,2,125,1,1,1,0,2,19,0,45,1,13,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
